patient_id,sample_rate,signal_len
48036794,500,5000
48037259,500,5000
48037878,500,5000
48039829,500,5000
48040194,500,5000
48040470,500,5000
48040959,500,5000
48041967,500,5000
48042108,500,5000
48042673,500,5000
48042950,500,5000
48044162,500,5000
48044589,500,5000
48045676,500,5000
48046075,500,5000
48046223,500,5000
48046731,500,5000
48047120,500,5000
48048060,500,5000
48049001,500,5000
48051567,500,5000
48051923,500,5000
48053615,500,5000
48054425,500,5000
48056625,500,5000
48057019,500,5000
48057359,500,5000
48058119,500,5000
48058186,500,5000
48058601,500,5000
48060406,500,5000
48060562,500,5000
48060902,500,5000
48061817,500,5000
48062088,500,5000
48063103,500,5000
48064731,500,5000
48065018,500,5000
48065083,500,5000
48065457,500,5000
48065560,500,5000
48068490,500,5000
48069491,500,5000
48071690,500,5000
48072065,500,5000
48073144,500,5000
48073364,500,5000
48073465,500,5000
48073917,500,5000
48074237,500,5000
48075333,500,5000
48075923,500,5000
48076196,500,5000
48077109,500,5000
48077916,500,5000
48079503,500,5000
48079637,500,5000
48081885,500,5000
48082032,500,5000
48083428,500,5000
48083641,500,5000
48084269,500,5000
48084429,500,5000
48084644,500,5000
48085114,500,5000
48086193,500,5000
48086705,500,5000
48087314,500,5000
48087633,500,5000
48088781,500,5000
48089320,500,5000
48089740,500,5000
48089884,500,5000
48089925,500,5000
48090999,500,5000
48091143,500,5000
48091430,500,5000
48091581,500,5000
48091676,500,5000
48092887,500,5000
48093852,500,5000
48093908,500,5000
48094550,500,5000
48094634,500,5000
48096012,500,5000
48097291,500,5000
48097861,500,5000
48098631,500,5000
48099644,500,5000
48099661,500,5000
48099929,500,5000
48100139,500,5000
48100169,500,5000
48100190,500,5000
48101182,500,5000
48101549,500,5000
48101606,500,5000
48103208,500,5000
48103243,500,5000
48103357,500,5000
48103440,500,5000
48105011,500,5000
48105058,500,5000
48106833,500,5000
48107510,500,5000
48108153,500,5000
48108168,500,5000
48109159,500,5000
48109462,500,5000
48109790,500,5000
48110868,500,5000
48112278,500,5000
48112492,500,5000
48112914,500,5000
48113341,500,5000
48113760,500,5000
48114299,500,5000
48114644,500,5000
48115441,500,5000
48116640,500,5000
48117091,500,5000
48117847,500,5000
48117848,500,5000
48117890,500,5000
48118202,500,5000
48118931,500,5000
48120101,500,5000
48120272,500,5000
48120576,500,5000
48122524,500,5000
48122541,500,5000
48122786,500,5000
48123447,500,5000
48123871,500,5000
48124172,500,5000
48124902,500,5000
48124925,500,5000
48125195,500,5000
48125414,500,5000
48125530,500,5000
48125537,500,5000
48125920,500,5000
48126855,500,5000
48127116,500,5000
48128696,500,5000
48129228,500,5000
48129294,500,5000
48129698,500,5000
48130320,500,5000
48130332,500,5000
48130637,500,5000
48132673,500,5000
48133003,500,5000
48133379,500,5000
48133754,500,5000
48134209,500,5000
48134561,500,5000
48135146,500,5000
48136679,500,5000
48137131,500,5000
48137537,500,5000
48138275,500,5000
48139103,500,5000
48140259,500,5000
48140855,500,5000
48140930,500,5000
48141032,500,5000
48141381,500,5000
48141538,500,5000
48141760,500,5000
48142888,500,5000
48143141,500,5000
48144934,500,5000
48145204,500,5000
48145685,500,5000
48145732,500,5000
48145917,500,5000
48146940,500,5000
48146968,500,5000
48147135,500,5000
48147558,500,5000
48147708,500,5000
48148811,500,5000
48149644,500,5000
48150418,500,5000
48151104,500,5000
48151657,500,5000
48151880,500,5000
48152417,500,5000
48152560,500,5000
48152915,500,5000
48154595,500,5000
48154605,500,5000
48157389,500,5000
48158134,500,5000
48160092,500,5000
48161012,500,5000
48161994,500,5000
48162643,500,5000
48162812,500,5000
48163239,500,5000
48163501,500,5000
48164171,500,5000
48164323,500,5000
48164602,500,5000
48164724,500,5000
48165223,500,5000
48165435,500,5000
48168451,500,5000
48168668,500,5000
48169725,500,5000
48170085,500,5000
48171261,500,5000
48171285,500,5000
48171483,500,5000
48172379,500,5000
48172898,500,5000
48173560,500,5000
48173677,500,5000
48174053,500,5000
48174455,500,5000
48175546,500,5000
48177501,500,5000
48179210,500,5000
48181719,500,5000
48181994,500,5000
48182041,500,5000
48183668,500,5000
48183810,500,5000
48184179,500,5000
48186597,500,5000
48186961,500,5000
48187141,500,5000
48187483,500,5000
48187754,500,5000
48188252,500,5000
48191229,500,5000
48191300,500,5000
48191703,500,5000
48192171,500,5000
48192311,500,5000
48192789,500,5000
48193213,500,5000
48193572,500,5000
48194552,500,5000
48194791,500,5000
48195651,500,5000
48195871,500,5000
48196138,500,5000
48197028,500,5000
48197476,500,5000
48197932,500,5000
48197940,500,5000
48198163,500,5000
48198828,500,5000
48199025,500,5000
48199545,500,5000
48199943,500,5000
48200758,500,5000
48201825,500,5000
48201901,500,5000
48202538,500,5000
48202785,500,5000
48202804,500,5000
48203667,500,5000
48204322,500,5000
48206034,500,5000
48207111,500,5000
48207137,500,5000
48207374,500,5000
48207836,500,5000
48208218,500,5000
48208626,500,5000
48209032,500,5000
48209646,500,5000
48210155,500,5000
48210708,500,5000
48211412,500,5000
48212354,500,5000
48213753,500,5000
48213806,500,5000
48215305,500,5000
48215479,500,5000
48216605,500,5000
48216793,500,5000
48217502,500,5000
48217929,500,5000
48218464,500,5000
48218558,500,5000
48219042,500,5000
48221820,500,5000
48222590,500,5000
48223358,500,5000
48223634,500,5000
48225434,500,5000
48226636,500,5000
48226707,500,5000
48226755,500,5000
48228589,500,5000
48229101,500,5000
48229982,500,5000
48230702,500,5000
48230726,500,5000
48232056,500,5000
48233211,500,5000
48233375,500,5000
48233977,500,5000
48234337,500,5000
48234826,500,5000
48236125,500,5000
48236578,500,5000
48236804,500,5000
48237534,500,5000
48237675,500,5000
48239635,500,5000
48239861,500,5000
48240414,500,5000
48240602,500,5000
48240907,500,5000
48241561,500,5000
48243252,500,5000
48243697,500,5000
48244067,500,5000
48244108,500,5000
48245275,500,5000
48246324,500,5000
48247229,500,5000
48248010,500,5000
48248124,500,5000
48248906,500,5000
48249039,500,5000
48249071,500,5000
48249410,500,5000
48249642,500,5000
48249984,500,5000
48250106,500,5000
48250773,500,5000
48250794,500,5000
48251088,500,5000
48252320,500,5000
48252689,500,5000
48253163,500,5000
48253731,500,5000
48256535,500,5000
48257236,500,5000
48257378,500,5000
48258446,500,5000
48258637,500,5000
48258647,500,5000
48259076,500,5000
48259845,500,5000
48259920,500,5000
48259989,500,5000
48260853,500,5000
48260990,500,5000
48261435,500,5000
48262209,500,5000
48262330,500,5000
48262338,500,5000
48262359,500,5000
48262855,500,5000
48263924,500,5000
48264830,500,5000
48265310,500,5000
48265470,500,5000
48265839,500,5000
48265943,500,5000
48267260,500,5000
48268588,500,5000
48268666,500,5000
48269309,500,5000
48269907,500,5000
48270060,500,5000
48272197,500,5000
48274364,500,5000
48276419,500,5000
48277725,500,5000
48278062,500,5000
48279605,500,5000
48280575,500,5000
48280867,500,5000
48282987,500,5000
48283739,500,5000
48285372,500,5000
48285383,500,5000
48285650,500,5000
48286010,500,5000
48287289,500,5000
48287349,500,5000
48287386,500,5000
48287445,500,5000
48288212,500,5000
48289796,500,5000
48290765,500,5000
48291013,500,5000
48292691,500,5000
48292796,500,5000
48294076,500,5000
48296180,500,5000
48297670,500,5000
48299711,500,5000
48301173,500,5000
48303204,500,5000
48303404,500,5000
48303684,500,5000
48303840,500,5000
48303878,500,5000
48305515,500,5000
48306247,500,5000
48306683,500,5000
48307101,500,5000
48307328,500,5000
48310829,500,5000
48310984,500,5000
48311447,500,5000
48312118,500,5000
48313415,500,5000
48313791,500,5000
48314162,500,5000
48314750,500,5000
48316634,500,5000
48316884,500,5000
48317087,500,5000
48317185,500,5000
48317786,500,5000
48318655,500,5000
48319772,500,5000
48320172,500,5000
48321825,500,5000
48322683,500,5000
48323809,500,5000
48324142,500,5000
48324937,500,5000
48325037,500,5000
48325905,500,5000
48326820,500,5000
48327129,500,5000
48327141,500,5000
48327542,500,5000
48329338,500,5000
48329856,500,5000
48330775,500,5000
48331293,500,5000
48331347,500,5000
48331517,500,5000
48331590,500,5000
48331995,500,5000
48332084,500,5000
48334267,500,5000
48335649,500,5000
48335750,500,5000
48336234,500,5000
48336545,500,5000
48337021,500,5000
48338112,500,5000
48338269,500,5000
48338453,500,5000
48339095,500,5000
48340366,500,5000
48340521,500,5000
48340556,500,5000
48340662,500,5000
48341299,500,5000
48341348,500,5000
48342268,500,5000
48342354,500,5000
48343657,500,5000
48344333,500,5000
48344413,500,5000
48344684,500,5000
48345269,500,5000
48346302,500,5000
48346516,500,5000
48347750,500,5000
48348014,500,5000
48348213,500,5000
48348870,500,5000
48349750,500,5000
48350482,500,5000
48350939,500,5000
48351223,500,5000
48352342,500,5000
48354339,500,5000
48354989,500,5000
48355900,500,5000
48357101,500,5000
48357456,500,5000
48357691,500,5000
48358037,500,5000
48358584,500,5000
48358923,500,5000
48359657,500,5000
48359888,500,5000
48360735,500,5000
48361007,500,5000
48361452,500,5000
48362198,500,5000
48362780,500,5000
48362837,500,5000
48362917,500,5000
48363246,500,5000
48363825,500,5000
48363943,500,5000
48364184,500,5000
48364230,500,5000
48364253,500,5000
48365554,500,5000
48366050,500,5000
48366133,500,5000
48366833,500,5000
48366999,500,5000
48367016,500,5000
48367279,500,5000
48368572,500,5000
48368661,500,5000
48368743,500,5000
48368909,500,5000
48369187,500,5000
48369582,500,5000
48370081,500,5000
48370103,500,5000
48370274,500,5000
48370340,500,5000
48370419,500,5000
48370536,500,5000
48372601,500,5000
48373141,500,5000
48374076,500,5000
48375424,500,5000
48376360,500,5000
48376879,500,5000
48376962,500,5000
48377331,500,5000
48377874,500,5000
48378038,500,5000
48378055,500,5000
48379293,500,5000
48380351,500,5000
48382263,500,5000
48382536,500,5000
48382894,500,5000
48383574,500,5000
48383629,500,5000
48383925,500,5000
48385544,500,5000
48386009,500,5000
48386385,500,5000
48386632,500,5000
48387357,500,5000
48387451,500,5000
48388543,500,5000
48388782,500,5000
48389075,500,5000
48389319,500,5000
48390390,500,5000
48390694,500,5000
48391120,500,5000
48391344,500,5000
48392940,500,5000
48393038,500,5000
48394415,500,5000
48395255,500,5000
48398238,500,5000
48398509,500,5000
48399337,500,5000
48400179,500,5000
48401129,500,5000
48401281,500,5000
48403176,500,5000
48403361,500,5000
48403899,500,5000
48404967,500,5000
48405387,500,5000
48406839,500,5000
48407807,500,5000
48407898,500,5000
48408177,500,5000
48408629,500,5000
48408634,500,5000
48409326,500,5000
48409606,500,5000
48410562,500,5000
48411067,500,5000
48411151,500,5000
48411779,500,5000
48412014,500,5000
48412302,500,5000
48413175,500,5000
48413200,500,5000
48413444,500,5000
48414265,500,5000
48414641,500,5000
48415067,500,5000
48415466,500,5000
48415962,500,5000
48416280,500,5000
48416507,500,5000
48416676,500,5000
48418365,500,5000
48418655,500,5000
48420851,500,5000
48421194,500,5000
48421622,500,5000
48422621,500,5000
48422820,500,5000
48422841,500,5000
48425753,500,5000
48426190,500,5000
48426694,500,5000
48426973,500,5000
48428755,500,5000
48429766,500,5000
48430966,500,5000
48431092,500,5000
48431145,500,5000
48431544,500,5000
48434764,500,5000
48434808,500,5000
48436214,500,5000
48436857,500,5000
48437436,500,5000
48437859,500,5000
48437915,500,5000
48439089,500,5000
48439278,500,5000
48439402,500,5000
48439405,500,5000
48439544,500,5000
48439723,500,5000
48440024,500,5000
48440851,500,5000
48441074,500,5000
48441782,500,5000
48442366,500,5000
48443156,500,5000
48445128,500,5000
48445257,500,5000
48446258,500,5000
48446508,500,5000
48447876,500,5000
48447893,500,5000
48448502,500,5000
48448550,500,5000
48450636,500,5000
48450868,500,5000
48450909,500,5000
48453485,500,5000
48454137,500,5000
48454813,500,5000
48456588,500,5000
48457079,500,5000
48460223,500,5000
48462369,500,5000
48462738,500,5000
48463183,500,5000
48463324,500,5000
48464075,500,5000
48464801,500,5000
48465294,500,5000
48465793,500,5000
48465829,500,5000
48466105,500,5000
48466848,500,5000
48467406,500,5000
48468897,500,5000
48469190,500,5000
48469408,500,5000
48469792,500,5000
48470954,500,5000
48471275,500,5000
48471864,500,5000
48472424,500,5000
48473128,500,5000
48474819,500,5000
48474865,500,5000
48475137,500,5000
48475243,500,5000
48476362,500,5000
48476560,500,5000
48477414,500,5000
48477531,500,5000
48478476,500,5000
48479388,500,5000
48481241,500,5000
48482040,500,5000
48482119,500,5000
48483045,500,5000
48483103,500,5000
48483321,500,5000
48484017,500,5000
48485071,500,5000
48485148,500,5000
48485594,500,5000
48485771,500,5000
48485941,500,5000
48486484,500,5000
48489239,500,5000
48489281,500,5000
48489482,500,5000
48490047,500,5000
48490368,500,5000
48491417,500,5000
48491684,500,5000
48491832,500,5000
48491886,500,5000
48491903,500,5000
48492833,500,5000
48493724,500,5000
48493817,500,5000
48494152,500,5000
48494397,500,5000
48495265,500,5000
48498266,500,5000
48498360,500,5000
48498587,500,5000
48499910,500,5000
48500291,500,5000
48500304,500,5000
48500964,500,5000
48500977,500,5000
48501024,500,5000
48501245,500,5000
48501282,500,5000
48502003,500,5000
48502251,500,5000
48502252,500,5000
48503179,500,5000
48503920,500,5000
48503971,500,5000
48504142,500,5000
48504191,500,5000
48504456,500,5000
48504539,500,5000
48504946,500,5000
48505410,500,5000
48507571,500,5000
48507800,500,5000
48508083,500,5000
48509408,500,5000
48509565,500,5000
48510477,500,5000
48513188,500,5000
48513367,500,5000
48513455,500,5000
48513497,500,5000
48514053,500,5000
48514429,500,5000
48517278,500,5000
48517826,500,5000
48518541,500,5000
48518692,500,5000
48519231,500,5000
48519547,500,5000
48519612,500,5000
48519753,500,5000
48519839,500,5000
48520190,500,5000
48521424,500,5000
48521744,500,5000
48522531,500,5000
48523095,500,5000
48523120,500,5000
48523331,500,5000
48523563,500,5000
48523577,500,5000
48523987,500,5000
48524004,500,5000
48524189,500,5000
48524837,500,5000
48525029,500,5000
48525643,500,5000
48525670,500,5000
48526388,500,5000
48528285,500,5000
48528644,500,5000
48528851,500,5000
48530147,500,5000
48530315,500,5000
48531712,500,5000
48532448,500,5000
48532566,500,5000
48533148,500,5000
48534479,500,5000
48535020,500,5000
48535022,500,5000
48535153,500,5000
48535609,500,5000
48536316,500,5000
48538092,500,5000
48538704,500,5000
48538712,500,5000
48539293,500,5000
48539460,500,5000
48542140,500,5000
48542456,500,5000
48542788,500,5000
48543060,500,5000
48543413,500,5000
48543584,500,5000
48543917,500,5000
48544394,500,5000
48544646,500,5000
48544716,500,5000
48544770,500,5000
48544843,500,5000
48545001,500,5000
48545879,500,5000
48546556,500,5000
48547098,500,5000
48547828,500,5000
48547838,500,5000
48548036,500,5000
48549177,500,5000
48549827,500,5000
48550540,500,5000
48550981,500,5000
48551531,500,5000
48551673,500,5000
48552229,500,5000
48552657,500,5000
48552749,500,5000
48554508,500,5000
48555248,500,5000
48555579,500,5000
48555642,500,5000
48555953,500,5000
48556975,500,5000
48557055,500,5000
48557593,500,5000
48559329,500,5000
48559773,500,5000
48561279,500,5000
48561315,500,5000
48561683,500,5000
48562153,500,5000
48563211,500,5000
48564088,500,5000
48564494,500,5000
48564628,500,5000
48566040,500,5000
48566043,500,5000
48566051,500,5000
48566438,500,5000
48567368,500,5000
48568895,500,5000
48569021,500,5000
48569764,500,5000
48571201,500,5000
48571261,500,5000
48572879,500,5000
48575304,500,5000
48575851,500,5000
48576110,500,5000
48578132,500,5000
48578308,500,5000
48578485,500,5000
48579865,500,5000
48581462,500,5000
48582189,500,5000
48583645,500,5000
48585903,500,5000
48586249,500,5000
48587077,500,5000
48587947,500,5000
48588078,500,5000
48588498,500,5000
48588719,500,5000
48589556,500,5000
48589963,500,5000
48590568,500,5000
48591175,500,5000
48592393,500,5000
48593477,500,5000
48593868,500,5000
48594725,500,5000
48595239,500,5000
48595766,500,5000
48596355,500,5000
48596998,500,5000
48597035,500,5000
48597339,500,5000
48597761,500,5000
48598128,500,5000
48598712,500,5000
48599237,500,5000
48599372,500,5000
48599432,500,5000
48599521,500,5000
48600150,500,5000
48600544,500,5000
48600568,500,5000
48601093,500,5000
48601607,500,5000
48601781,500,5000
48602194,500,5000
48603210,500,5000
48603525,500,5000
48605116,500,5000
48605141,500,5000
48605259,500,5000
48605905,500,5000
48606122,500,5000
48606271,500,5000
48607216,500,5000
48608077,500,5000
48608119,500,5000
48609417,500,5000
48610098,500,5000
48610103,500,5000
48610264,500,5000
48610504,500,5000
48610691,500,5000
48611193,500,5000
48611359,500,5000
48611858,500,5000
48613188,500,5000
48613346,500,5000
48615361,500,5000
48618090,500,5000
48619837,500,5000
48620242,500,5000
48620272,500,5000
48620628,500,5000
48621022,500,5000
48621412,500,5000
48622119,500,5000
48622227,500,5000
48622707,500,5000
48622715,500,5000
48625046,500,5000
48626199,500,5000
48626344,500,5000
48626820,500,5000
48627019,500,5000
48629450,500,5000
48629491,500,5000
48629852,500,5000
48630195,500,5000
48630403,500,5000
48631630,500,5000
48632720,500,5000
48632939,500,5000
48633413,500,5000
48633727,500,5000
48634653,500,5000
48634662,500,5000
48635319,500,5000
48636368,500,5000
48636778,500,5000
48638484,500,5000
48638747,500,5000
48638756,500,5000
48639038,500,5000
48639178,500,5000
48639210,500,5000
48639433,500,5000
48640882,500,5000
48641124,500,5000
48642006,500,5000
48642403,500,5000
48642836,500,5000
48642946,500,5000
48644543,500,5000
48645362,500,5000
48646950,500,5000
48647939,500,5000
48647992,500,5000
48651371,500,5000
48651854,500,5000
48652930,500,5000
48653172,500,5000
48654579,500,5000
48655427,500,5000
48655512,500,5000
48655694,500,5000
48655775,500,5000
48655799,500,5000
48656779,500,5000
48657223,500,5000
48659326,500,5000
48659522,500,5000
48659859,500,5000
48660560,500,5000
48660788,500,5000
48660932,500,5000
48660964,500,5000
48662041,500,5000
48662063,500,5000
48662416,500,5000
48662620,500,5000
48663529,500,5000
48663568,500,5000
48665026,500,5000
48665252,500,5000
48665332,500,5000
48668181,500,5000
48669098,500,5000
48670777,500,5000
48671740,500,5000
48673197,500,5000
48674582,500,5000
48675370,500,5000
48675678,500,5000
48676132,500,5000
48677161,500,5000
48678908,500,5000
48680231,500,5000
48680757,500,5000
48681541,500,5000
48681632,500,5000
48681971,500,5000
48681999,500,5000
48684370,500,5000
48685418,500,5000
48686414,500,5000
48688829,500,5000
48689812,500,5000
48690018,500,5000
48690394,500,5000
48690639,500,5000
48691123,500,5000
48691168,500,5000
48691556,500,5000
48693466,500,5000
48694494,500,5000
48695086,500,5000
48695228,500,5000
48695480,500,5000
48696268,500,5000
48696710,500,5000
48696749,500,5000
48696863,500,5000
48697705,500,5000
48699776,500,5000
48699784,500,5000
48700196,500,5000
48701665,500,5000
48701992,500,5000
48702415,500,5000
48702630,500,5000
48703588,500,5000
48704010,500,5000
48704174,500,5000
48705014,500,5000
48705159,500,5000
48705364,500,5000
48706528,500,5000
48707403,500,5000
48707980,500,5000
48708349,500,5000
48709401,500,5000
48709714,500,5000
48710218,500,5000
48711217,500,5000
48711620,500,5000
48712562,500,5000
48712600,500,5000
48713089,500,5000
48713406,500,5000
48713916,500,5000
48714474,500,5000
48715341,500,5000
48716180,500,5000
48717264,500,5000
48718095,500,5000
48718525,500,5000
48720316,500,5000
48720360,500,5000
48720672,500,5000
48720951,500,5000
48722272,500,5000
48722579,500,5000
48723164,500,5000
48723285,500,5000
48724624,500,5000
48724872,500,5000
48725683,500,5000
48726038,500,5000
48726098,500,5000
48726390,500,5000
48726959,500,5000
48726978,500,5000
48727261,500,5000
48727750,500,5000
48729006,500,5000
48729536,500,5000
48730065,500,5000
48730618,500,5000
48730700,500,5000
48731537,500,5000
48731839,500,5000
48732345,500,5000
48732361,500,5000
48732998,500,5000
48733461,500,5000
48734434,500,5000
48735384,500,5000
48735887,500,5000
48736915,500,5000
48737865,500,5000
48738222,500,5000
48738551,500,5000
48738662,500,5000
48738754,500,5000
48739951,500,5000
48740294,500,5000
48741044,500,5000
48742211,500,5000
48743160,500,5000
48743351,500,5000
48743929,500,5000
48744401,500,5000
48745103,500,5000
48745698,500,5000
48746708,500,5000
48747419,500,5000
48748687,500,5000
48749244,500,5000
48749936,500,5000
48750367,500,5000
48750399,500,5000
48750477,500,5000
48752153,500,5000
48752370,500,5000
48753322,500,5000
48754146,500,5000
48754188,500,5000
48755460,500,5000
48755946,500,5000
48756034,500,5000
48756242,500,5000
48756501,500,5000
48757139,500,5000
48758859,500,5000
48760025,500,5000
48760140,500,5000
48760420,500,5000
48760659,500,5000
48761094,500,5000
48761919,500,5000
48761996,500,5000
48762794,500,5000
48763346,500,5000
48763621,500,5000
48764076,500,5000
48764603,500,5000
48764776,500,5000
48765041,500,5000
48766144,500,5000
48766426,500,5000
48767008,500,5000
48767737,500,5000
48767821,500,5000
48768277,500,5000
48768701,500,5000
48768765,500,5000
48769153,500,5000
48769525,500,5000
48770209,500,5000
48770871,500,5000
48771403,500,5000
48773047,500,5000
48775371,500,5000
48776184,500,5000
48776275,500,5000
48776805,500,5000
48777642,500,5000
48778018,500,5000
48778365,500,5000
48778681,500,5000
48779637,500,5000
48779841,500,5000
48780702,500,5000
48782577,500,5000
48783011,500,5000
48784512,500,5000
48785511,500,5000
48786943,500,5000
48787832,500,5000
48787836,500,5000
48787890,500,5000
48787911,500,5000
48788100,500,5000
48789742,500,5000
48790464,500,5000
48790751,500,5000
48790941,500,5000
48791235,500,5000
48791454,500,5000
48791955,500,5000
48795142,500,5000
48795255,500,5000
48795989,500,5000
48796631,500,5000
48797067,500,5000
48797691,500,5000
48799104,500,5000
48799126,500,5000
48799483,500,5000
48799947,500,5000
48802131,500,5000
48802989,500,5000
48802996,500,5000
48803859,500,5000
48804151,500,5000
48804191,500,5000
48804271,500,5000
48805168,500,5000
48805263,500,5000
48806372,500,5000
48807796,500,5000
48808069,500,5000
48809182,500,5000
48809443,500,5000
48809927,500,5000
48809933,500,5000
48810579,500,5000
48811487,500,5000
48812573,500,5000
48813133,500,5000
48813235,500,5000
48814757,500,5000
48815567,500,5000
48815629,500,5000
48815784,500,5000
48816050,500,5000
48816137,500,5000
48816212,500,5000
48816265,500,5000
48816736,500,5000
48817041,500,5000
48817400,500,5000
48818153,500,5000
48819299,500,5000
48819614,500,5000
48820620,500,5000
48821618,500,5000
48822249,500,5000
48822411,500,5000
48822608,500,5000
48822835,500,5000
48823221,500,5000
48824718,500,5000
48825764,500,5000
48825769,500,5000
48825905,500,5000
48825906,500,5000
48826522,500,5000
48829380,500,5000
48829831,500,5000
48830051,500,5000
48830242,500,5000
48830457,500,5000
48830639,500,5000
48830800,500,5000
48830870,500,5000
48831096,500,5000
48832341,500,5000
48832405,500,5000
48833013,500,5000
48834183,500,5000
48834717,500,5000
48835757,500,5000
48836093,500,5000
48837594,500,5000
48837859,500,5000
48838916,500,5000
48839661,500,5000
48840658,500,5000
48841256,500,5000
48842014,500,5000
48842335,500,5000
48844896,500,5000
48844914,500,5000
48845148,500,5000
48846473,500,5000
48847725,500,5000
48847740,500,5000
48848060,500,5000
48848779,500,5000
48848957,500,5000
48849873,500,5000
48850101,500,5000
48854132,500,5000
48854409,500,5000
48856038,500,5000
48856230,500,5000
48856390,500,5000
48856522,500,5000
48857230,500,5000
48857636,500,5000
48858723,500,5000
48859104,500,5000
48859286,500,5000
48860236,500,5000
48860257,500,5000
48860830,500,5000
48861080,500,5000
48862130,500,5000
48864549,500,5000
48865173,500,5000
48865802,500,5000
48865913,500,5000
48866550,500,5000
48867188,500,5000
48867618,500,5000
48867922,500,5000
48868967,500,5000
48869780,500,5000
48870960,500,5000
48872086,500,5000
48873896,500,5000
48874547,500,5000
48874738,500,5000
48875396,500,5000
48876223,500,5000
48876721,500,5000
48876961,500,5000
48880104,500,5000
48880903,500,5000
48881412,500,5000
48881634,500,5000
48883832,500,5000
48883837,500,5000
48884080,500,5000
48884503,500,5000
48885621,500,5000
48885816,500,5000
48886054,500,5000
48886116,500,5000
48887229,500,5000
48887877,500,5000
48887903,500,5000
48887970,500,5000
48889070,500,5000
48889230,500,5000
48889379,500,5000
48889465,500,5000
48889709,500,5000
48889798,500,5000
48892896,500,5000
48894223,500,5000
48895123,500,5000
48895958,500,5000
48896444,500,5000
48898231,500,5000
48898928,500,5000
48899098,500,5000
48900312,500,5000
48902060,500,5000
48904710,500,5000
48905134,500,5000
48905855,500,5000
48906108,500,5000
48908265,500,5000
48909369,500,5000
48910097,500,5000
48910507,500,5000
48910710,500,5000
48911489,500,5000
48911993,500,5000
48912483,500,5000
48913012,500,5000
48913150,500,5000
48913839,500,5000
48913886,500,5000
48913961,500,5000
48914198,500,5000
48915471,500,5000
48915799,500,5000
48916004,500,5000
48916307,500,5000
48917865,500,5000
48919301,500,5000
48919798,500,5000
48919978,500,5000
48921012,500,5000
48921588,500,5000
48922460,500,5000
48922808,500,5000
48923325,500,5000
48924531,500,5000
48924798,500,5000
48927892,500,5000
48928045,500,5000
48929738,500,5000
48929852,500,5000
48931285,500,5000
48931316,500,5000
48932982,500,5000
48933783,500,5000
48933806,500,5000
48934479,500,5000
48935586,500,5000
48936025,500,5000
48936240,500,5000
48936487,500,5000
48937649,500,5000
48937704,500,5000
48938611,500,5000
48939312,500,5000
48940415,500,5000
48941945,500,5000
48942667,500,5000
48942766,500,5000
48942999,500,5000
48944262,500,5000
48944351,500,5000
48944499,500,5000
48944656,500,5000
48945012,500,5000
48945599,500,5000
48945927,500,5000
48946523,500,5000
48946960,500,5000
48947126,500,5000
48947181,500,5000
48947345,500,5000
48947354,500,5000
48949118,500,5000
48949391,500,5000
48949724,500,5000
48949825,500,5000
48949837,500,5000
48949882,500,5000
48950130,500,5000
48950573,500,5000
48951364,500,5000
48952222,500,5000
48952948,500,5000
48953239,500,5000
48953874,500,5000
48955212,500,5000
48955700,500,5000
48956463,500,5000
48956523,500,5000
48956610,500,5000
48956747,500,5000
48958658,500,5000
48959477,500,5000
48961432,500,5000
48962424,500,5000
48962770,500,5000
48963126,500,5000
48963340,500,5000
48964205,500,5000
48964931,500,5000
48965472,500,5000
48966158,500,5000
48967555,500,5000
48968010,500,5000
48968161,500,5000
48968908,500,5000
48968947,500,5000
48969802,500,5000
48970667,500,5000
48970801,500,5000
48971282,500,5000
48971293,500,5000
48971727,500,5000
48972153,500,5000
48972309,500,5000
48973469,500,5000
48973482,500,5000
48974000,500,5000
48976126,500,5000
48976673,500,5000
48976883,500,5000
48977348,500,5000
48978234,500,5000
48978827,500,5000
48978841,500,5000
48979356,500,5000
48979720,500,5000
48981063,500,5000
48981947,500,5000
48982774,500,5000
48984750,500,5000
48985464,500,5000
48985611,500,5000
48985798,500,5000
48985876,500,5000
48986093,500,5000
48986121,500,5000
48988602,500,5000
48989348,500,5000
48989621,500,5000
48990851,500,5000
48991408,500,5000
48991511,500,5000
48991914,500,5000
48991940,500,5000
48992075,500,5000
48992266,500,5000
48992329,500,5000
48992666,500,5000
48992701,500,5000
48993397,500,5000
48993461,500,5000
48993559,500,5000
48993674,500,5000
48994296,500,5000
48994428,500,5000
48994935,500,5000
48995967,500,5000
48996398,500,5000
48997752,500,5000
48998819,500,5000
48999645,500,5000
49000457,500,5000
49001209,500,5000
49002870,500,5000
49003432,500,5000
49004539,500,5000
49005604,500,5000
49005739,500,5000
49005975,500,5000
49007294,500,5000
49007766,500,5000
49007851,500,5000
49007897,500,5000
49008615,500,5000
49009073,500,5000
49009557,500,5000
49010061,500,5000
49010063,500,5000
49010224,500,5000
49010301,500,5000
49010345,500,5000
49010816,500,5000
49010961,500,5000
49013340,500,5000
49013724,500,5000
49014075,500,5000
49014255,500,5000
49014264,500,5000
49015445,500,5000
49017062,500,5000
49017186,500,5000
49017534,500,5000
49018112,500,5000
49018212,500,5000
49018291,500,5000
49018993,500,5000
49019028,500,5000
49023746,500,5000
49024782,500,5000
49026020,500,5000
49026043,500,5000
49026602,500,5000
49027570,500,5000
49027848,500,5000
49028435,500,5000
